id,name,taxa_kind_id_name,description,col_id,eol_id,Autore,"Inizio fioritura","Fine fioritura","Limite altitudinale inferiore","Limite altitudinale superiore","Ciclo biologico","Nome Italiano",Progressivo,Sinonimi,Diffusione
1579,"Potentilla alba",Specie,"Freq. nei pascoli aridi o nelle pinete rade e tra cespugli.",30ff00f9188f42ce9215a7c7aedbecfa,301003,L.,Marzo,Maggio,0,1000,,,421,,
1578,"Potentilla micrantha",Specie,"In luoghi sassosi e cespugliosi del Tr., specialm. centro-merid. ma pure sul M. Penegal; non indicata del Tr. nord-or.",84e6bed747e1f1b6398b920d9eb1a27c,628275,Ram.,Marzo,Maggio,700,1000,,,,,
1577,"Potentilla nitida",Specie,"Su rupi e blocchi di roccia dei monti calcarei e dolomitici; (a 3100 m. sulla Cima Tre Scarperi nell'alto bacino della Drava).",a956ee300fae8b7db2d6fc426af07cfa,629596,L.,,,1900,3000,,"Potentina persicina",,,
1576,"Potentilla rupestris",Specie,"In luoghi erbosi asciutti; su pendii rocciosi e su muri campestri.",ab85e291ee8662fe093f031b6f7ef81f,49905359,L.,Marzo,Agosto,0,1900,,,,,
1575,"Potentilla palustris",Specie,"Scop. Su terreno acquitrinoso o torboso; 3-6; E.",f396e430ad5d9543ff3471a55c34f775,52376207,Scop.,Giugno,Agosto,700,2200,,,,,
1542,Fragaria,Genere,"(da \'fragum\', nome della fragola presso i Romani).<br /><br />Ciò che nell'uso comune si chiama \'fr. della fragola\' è il ricettacolo del fi. ingrossato e divenuto carnoso, dolce e profumato durante la maturazione dei veri fr., che sono i granellini, di cui la fragola è cosparsa e che derivano dagli ov. dei molti pistilli portati dal ricettacolo. Si tratta dunque di un complesso di frutti derivato da un unico fi. e simulante un fr. solo.",22459404ea6b52d1dc110b70103d54a7,29917,L.,,,,,,,,,
1574,"Fragaria vesca",Specie,"Su pendii soleggiati, tra cespugli, nelle siepi lungo le strade di campagna, nelle radure dei boschi.<br /><br />Anche le Fragole, come i Lamponi, oltre che costituire un eccellente fr. da tavola, servono alla fabbricazione di conserve e sciroppi. A scopo commerciale si coltivano anche fragole a fr. assai grosso che passano sotto nomi diversi, tra i quali frequentem. quelli di Fragole ananas e Fragoloni. Si tratta di incroci fra 2 specie americane; la <em>F. chiloensis</em> Ehrh., originaria del Cile e la <em>F. virginiana</em> Duch.. proveniente dall'America sett., oppure tra una di queste specie e una fragola nostrana. Se ne distinguono pereio numerose varietà, diverse per la grossezza, la forma, il colore e l'aroma dei fr. e fruttificanti soltanto in primavera od anche in estate e in autunno (Fragole a fr. rimontante).",da420d5ce3dc31d9ca3cedda607887c5,229659,L.,Marzo,Maggio,0,1900,,Fragola,420,,
1573,"Fragaria moschata",Specie,"Su terreno erboso, nei boschi, in località cespugliose e soleggiate; anche coltivata.",5eb66e0f51e41b45fc10d4c39642235c,11165471,Duch.,Marzo,Maggio,0,1000,,Fragola,,"(= F. vesca L. var. sativa L. et var. pratensis L.)",
1572,"Fragaria viridis",Specie,"In luoghi erbosi, soleggiati, asciutti e sulle prode murate di campi; 2-3; P.",6d69b9f5a8280cd43af988005de30fb4,635344,Duch.,Marzo,Maggio,0,700,,,,,
1571,"Fragaria indica",Specie,"Originaria dell'Asia or. e dell'India.",2e51ad8b3acc9e46839bf1cf7af5d412,229671,Andr.,Marzo,Maggio,,,,,,"(= Duchesnea indica Focke)",
1541,Geum,Genere,"(forse dal gr. ghenein = aver buon sapore, per il rizoma aromatico di qualche specie).",2853b8623f93393cc4d2e43d30ac3fca,29918,L.,,,,,,,,,
1600,"Geum reptans",Specie,"Su suolo siliceo o marnoso; in località sassose o rocciose; su morene; allo Stelvio rinvenuto fino a 2960 m. (Rotula)",9dbd18577cca488d0df2252ef097ceff,301193,L.,Giugno,Agosto,2200,3000,,,,,
1599,"Geum montanum",Specie,"C. nei pascoli di montagna.",c2cc784757554b187cf0f0971de1e50f,626988,L.,Giugno,Agosto,1000,3000,,,430,,
1598,"Geum urbanum",Specie,"C. in luoghi cespugliosi, lungo strade di campagna.",10b0913683ea6f63e8b4e60726750c58,301198,L.,Marzo,Agosto,0,1000,,"Ambretta, Garofanaia",429,,
1597,"Geum rivale",Specie,"In luoghi umidi e ombrosi, lungo i corsi d'acqua.",132007c855f8c81d3ba49973f681a97a,231260,L.,Marzo,Agosto,0,2200,,,,,
1540,"Sibbaldia procumbens",Specie,"<div>(dedicata a Roberto Sibbald, medico e botanico scozzese del sec. XVII).</div><div><br />P. alta 2-20 cm., con rizoma ramoso; fi. assai piccoli con pt. giallognoli, più brevi dei sp. Su pascoli rocciosi di montagna; nelle vallette nivali.</div>",61f95f067ee23d05df4aba57b91535c5,626958,L.,Giugno,Agosto,1900,3000,,,428,,
1539,"Aremonia agrimonioides",Specie,"(nome derivato per deformazione da Agrimonia cfr. questo gen.).<br /><br />F. ascendenti, semplici, alti fino a 4 dm.; fg. inf. lungam. picciolate, imparipennate, a segmenti obovato-cuneati, i 3 terminali molto più grandi dei sottostanti; infiorescenza a corimbo con pochi fi., cal. racchiuso interam. da un calicetto a margine frastagliato. In località boscoso-cespugliose; su prati montani.",b6c11305eb20b2c0856ce94e32013284,49284219,Neck.,Marzo,Maggio,0,1900,,,437,,
1537,"Pyracantha coccinea",Specie,"Roem. (da \'pyrus\' pero e dal gr. \'àkantha\' = spina, cioè pero spinoso).<br /><br />Specie originaria dell'Europa merid.",488d1b059b7b7314e843087941abe873,635933,Roem.,Marzo,Maggio,,,,Agazzino,,,
1536,"Chaenomeles japonica",Specie,"<div>(dal gr. chaino = sbadiglio, mi apro e \'meles\' = melo forse perchè i frutti non gustosi fanno storcere la bocca).</div><div><br />Arbusto cespuglioso, alto fino a 2 m.; fg. ovato-bislunghc, finem. e acutam. seghettate, con stipole grandi e fr. simili a piccole mele, del diametro di 3,5 cm., non gustosi Originario del Giappone e della Cina, dove i fr. vengono mangiati e impiegati nella fabbricazione di un liquore.</div><div> </div>",5025dcd02a118ea9726a9b3566454c94,230570,Lidl.,Marzo,Maggio,,,,"Cotogno giapponese",,,
1535,"Eriobotrya japonica",Specie,"<div>(dal gr. erion = lana e \'botrys\' — grappolo, per le pannocchie lanose dei fi.).</div><div><br />Fi. in pannocchie compatte, lanose, bianco-giallognoli; fr. della forma e grossezza di una noce, gialli, succosi, mangerecci. Originario del Giappone, donde fu introdotto in Europa nel sec. XVIII.</div>",838c71f0ab0b30f8713405311dc838f7,628975,Lindl.,Ottobre,Febbraio,,,,"Nespolo del Giappone",,,
1534,Filipendula,Genere,"(dal lat. filum = filo e \'pendere\', forse per gli ingrossamenti tuberiformi pendenti alle estremità delle radici della <em>F. hexapetala</em>).",4f0cc15c2b4c27b9d00195456c0cb37a,29967,Tourn.,,,,,,,,,
1602,"Filipendula hexapetala",Specie,"In prati pingui e piuttosto umidi.",33acafdd2b6d7c55e33d67214642a3af,51583348,Gilib.,Marzo,Agosto,0,1000,,"Erba peperina",432,,
1601,"Filipendula ulmaria",Specie,"C. nei prati umidi e lungo i corsi d'acqua.",c51975939364ee13dbb61bb7fc8baa8c,629935,Maxim.,Marzo,Agosto,700,1000,,Olmaria,,,
1533,Sorbaria,Genere,"(dal lat. Sorbus per la somiglianza delle fg. di questa p. con quelle del Sorbo degli uccellatori).",1ff6142b8db36d7e0dfd309292eb8c02,30064,"A. Br.",,,,,,,,,
1552,"Sorbaria sorbifolia",Specie,"Originaria dell'Asia orientale.",4a6ecae3deba43d5374d578687262d2b,635298,"A. Br.",Marzo,Maggio,,,,,,,
1551,"Sorbaria lindleyana",Specie,"Originaria dell'Himalaia. Inselvatichita a Trento e a Levico nel letto del \'Rio\'.",7e73dfc845def3421c654eec865a2cc4,635299,Max.,Marzo,Maggio,,,,,,,
1532,Spiraea,Genere,"(dal gr. speiraia, nome di un arbusto a rami flessibili, coi quali si intrecciavano ghirlande).<br /><br />Di questo gen. vengono coltivate come p. ornamentali numerose specie e varietà, queste ultime in gran parte derivate da incroci e difficilm. classificabili. Per questo vengono date in appresso soltanto le diagnosi di alcune poche tra le più diffuse.",444b3ad83b3439ee2e943a621f9d3b10,29951,L.,,,,,,,,,
1550,"Spiraea cantoniensis",Specie,"<div>Sotto il nome di Spiraea van Houtei si trova molto spesso coltivato un incrocio delle 2 ultime specie, il quale possiede fg. con caratteri intermedi tra quelli delle specie genitrici (verdi cupe di sopra, glauche di sotto, più larghe e rotondate alla base, come pure più incise che nella <em>S. cantoniensis</em>, più acute e meno incise che nella <em>S. trilobata</em>).</div>",38f42c629c69faeb1ab8297116390e5d,413661,Lour.,,,,,,,,,
1549,"Spiraea trilobata",Specie,"Originaria della Cina.",491ee61697af2e635ba774b4cdfa0d59,631171,L.,Marzo,Maggio,,,,,,,
1548,"Spiraea chamaedrifolia",Specie,"Originaria dell'Europa or.",096b8186bc5c1e5431cf5888a347316f,231597,Bl.,Marzo,Maggio,,,,,,,
1547,"Spiraea thunbergi",Specie,"Originaria della Cina. Fioritura un po' prima dello svolgimento delle fg.",39196cf5f1f597895b473b26ba1df611,635672,Sieb.,,,,,,,,,
1546,"Spiraea prunifolia",Specie,"Originaria della Cina.",7f106fb3b1fdad95f4ac57a53b8f6760,627324,"S. et Z.",Marzo,Maggio,,,,,,,
1545,"Spiraea japonica",Specie,"Originaria del Giappone.",5d6cf312af638f542b79090073c7d771,627220,L.,Marzo,Maggio,,,,,,,
1544,"Spiraea salicifolia",Specie,"Originaria dell'Europa media.",7824b162f741895d6e01ade885f03811,633163,L.,Maggio,Agosto,,,,,,,
1531,"Photinia serrulata",Specie,"<div>(dal gr. foteinós = lucente, per le fg. lucide della p.).</div><div>Grosso arbusto od albero sempreverde, alto parecchi m., ramificato già da presso la base e perciò di aspetto cespuglioso, con fg. lunghe 10-15 cm., bislungo-lan-ceolate, dentellate, lucenti; fi. piccoli, bianco-giallognoli, odorosi, in infiorescenze grandi, corimbose. Coltivata nei parchi, originaria della Cina.</div>",5ca6a9d8bd94d4b1f2fd9a18604ca032,300965,Ldl.,Marzo,Maggio,,,,,,,
1530,"Agrimonia eupatoria",Specie,"(dal lat. argemonia, nome di una specie di papavero usato nell'antichità contro un mal d'occhi detto \'àrghema\').<br /><br />F. eretto, alto 2-8 dm., semplice o poco ramificato; fg. imparipennatosette, con segmenti ovali-lanceolati, grossam. seghettati, alternati con altri assai più piccoli, fr. rivolti obliquam. in basso. Freq. in luoghi incolti, nelle siepi, tra cespugli.",c14015f2ddf918d75bea91deb3001e7e,1260720,L.,Giugno,Agosto,0,1000,,Agrimonia,436,,
1529,"Dryas octopetala",Specie,"<div>L. (dal gr. drys = quercia, per la forma delle fg.).</div><div><br />Fg. consistenti, ellittico-lanceolate, dentato-crenate, a margine revoluto, verdi-lucide di sopra (ma talora anche tomentose), bianco-tomentose di sotto stipole lineari-lanceolate; fi. solitari, peduncolati, del diametro fino a 3,5 cm. In località sassose o rupestri, su morene, su terreno scarsam. erboso dei monti calcarei e dolomitici; (a 2650 m. nel massiccio dell'Ortles), ma rinvenuta anche ad Olle (Borgo), Tezze (Kotula) e a Magrè in Val d'Adige .</div>",39ab3f56612ef7b15475b260f3fd81da,229668,L.,Marzo,Agosto,1000,3000,,"Camedrio alpino",431,,
397,Sorbus,Genere,"(antico nome lat. del S. domestica e torminalis).",48b512434ea11c0559d6663acdade55d,29929,L.,,,,,,,,,
1557,"Sorbus aria",Specie,"Freq. in luoghi boscoso-cespugliosi e sassosi. Il legno ha qualità simili a quelle della specie precedente.",22c83fc8e21ba632bc98f8cf2f019463,52557270,Crantz.,Marzo,Maggio,0,2200,,"Farinaccio, Sorbo montano",414,,
1556,"Sorbus torminalis",Specie,"<div>Nei cedui su terreno calcareo, fin verso i 1000 m.<br /><br /></div><div>Il legno, duro, tenace e pesante di questa specie è apprezzato dai tornitori e dagli intagliatori.</div>",fd004b9e67e725077a44b53d6d57489f,249839,Crantz.,Marzo,Maggio,,,,Baccarello,,,
1555,"Sorbus chamaemespilus",Specie,"C. su pendii erboso-cespugliosi e in luoghi rupestri. Sul Col Turand in Val Gardena a 2413 m. (Chiarugi).",263e8d98f28585c97ee9c678f8da500d,628647,Crantz.,Giugno,Agosto,1000,3000,,Salciagnolo,413,,
1554,"Sorbus aucuparia",Specie,"<div>I fr. vengono usati come richiamo per gli uccelli che si nutrono di bacche. Freq. su pendii sassosi, boschivo-cespugliosi di montagna, ma presente anche a quote di poche centinaia di m., inoltre piantato sovente nelle vicinanze di borghi e villaggi di montagna per alberare strade.<br /><br /></div><div>Anche il legno di questa specie è apprezzato per le stesse qualità di quello del <em>S. domestica</em>.</div>",7d3a81173d5c7b9f7494fd8d50f4ebd5,241042,L.,Marzo,Maggio,1000,2200,,"Sorbo degli uccellatori",412,,
1553,"Sorbus domestica",Specie,"<div>Spontaneo in forma d'arbusto su colli soleggiati dei dintorni di Bolzano, di Trento e Rovereto (diffusione della specie allo stato spontaneo nella reg. da accertare); coltivato con dimensioni d'albero alto fino a una ventina di m., però assai meno frequentem. che in passato.<br /><br /></div><div>I fr. del Sorbo o \'sorbe\' erano noti già agli antichi, che li utilizzavano, oltre, che come frutta da tavola, anche come rimedio contro la dissenteria per le loro proprietà astringenti. Il legno della p. è assai pesante, di fibra fine, elastico e durevole ed è per tali qualità ricercato dai tornitori e dagli intagliatori.</div>",798592b85cafc2fc6c17148430a149eb,636879,L.,Marzo,Maggio,,,,Sorbo,411,,
394,"Amelanchier ovalis",Specie,"<div>(dal gr. meles = melo e \'anchein\' = strozzare, benché il sapore del fr. sia dolciastro).</div><div><br />Arbusto alto fino a 3 m., con rami giovani bianco-tomentosi; fg. largam. ovato-rotonde, acutam. seghettate, da giovani tomentose di sotto, poi glabre; fr. dolciastri, non velenosi. C. su pendii sassoso-cespugliosi e soleggiati.</div>",305027b09df02040ce324c1f78249a81,633512,Medic.,Marzo,Maggio,0,1900,,"Pero corvino",415,,
388,"Cydonia oblonga",Specie,"<div>(nome usato per questa specie da lppocrate; forse dai Cydonii, popol che in tempi antichissimi avrebbe abitato l'isola di Creta, o da Cidons nome antico della capitale di Creta \'La Canea\').</div><div><br />Fg. grandi, ovate o largam. ellittiche, a margine intero, glabre di sopra e bianco-tomentose di sotto; fi. grandi, bianco-rosati. Albero alto fino a 8 m. od arbusto coltivato e inselvatichito; 2-3; P.</div><div>La p. è originaria dell'Asia occid. (Persia, Turkestan, Arabia) e fu introdotta e diffusa in Europa già in tempi antichissimi. Presso i Greci e i Romani il fr. veniva mangiato crudo col miele; serviva anche per preparare una specie di sidro ed era considerato come il simbolo dell'amore e della fecondità. Al presente esso si coltiva in quasi tutta l'Europa e persino sulle coste merid. della Norvegia. Oltre alla polpa dei fr., colia quale si preparano marmellate, se ne utilizzano i semi, i quali colla cottura danno una gelatina, che trova impiego come medicamento contro i catarri intestinali; per dare l'appretto alle stoffe e nella preparazione di cosmetici. Il Cotogno serve pure da soggetto per l'innesto del Pero e del Melo.</div>",1bdfa95ee986fb2efb33b67f49723cd8,245489,Mill.,Marzo,Maggio,0,700,,Cotogno,,,
387,"Mespilus germanica",Specie,"(nome del nespolo presso i Romani).<br /><br />Piccolo albero con fg. oblungo-lanceolate (lunghe oltre 1 dm.), acute o acuminate, nella porzione anteriore del margine minutam. seghettate; li. piuttosto grandi (diametro ca. 25 mm.), bianchi; fr. piccoli e acidi nelle p. selvatiche o inselvatichite, più grossi e dolci dopo ammezziti nelle p. coltivate. Accertato come spontaneo nell'A.A. merid. (circondario di Bolzano, Bressanone e Merano) su pendii sassoso-rupestri, altrove coltivato fino a poche centinaia di m. s.l.m. e non di rado inselvatichito; P.",72abe81b59351c191dbb281d2d01af1b,633332,L.,Marzo,Maggio,,,,Nespolo,,,
384,Cotoneaster,Genere,"(dal lat. cotonea = cotogno; la terminazione \'aster\' ha significato dispregiativo).",a4f21ba89445c4b0b2d0e250468d5a84,,Medic.,,,,,,,,,
1559,"Cotoneaster integerrima",Specie,"Nelle stesse stazioni del precedente.",4930721b0621cedd5a338411a9d6e106,634313,Medic.,Marzo,Maggio,,,,,416,,
1558,"Cotoneaster tomentosa",Specie,"Su pendii soleggiati, sassoso-rupestri freq. nella zona collinare e submontana, non manca nemmeno nel piano culminale (Stelvio), però quasi csclusivam. su suolo calcareo.",a9127fa946ee7a2ae2d195292f1750a2,632651,Lindl.,Marzo,Maggio,,,,Cotognastro,,,
380,Rosa,Genere,"(nome dato alla specie di questo gen. già dagli antichi Romani).<br /><br />Fin dalla più remota antichità la Rosa fu considerata la regina dei fi. e come tale venne magnificata dai poeti di tutti i popoli civili e ritratta dai più celebri artisti. La sua coltura risale almeno a un millennio prima dell'era volgare.<br />Erodoto narra che coltivavano rose i Persiani e i Babilonesi. Appassionatissimi per le rose furono i Romani, i quali non solo le coltivavano in giardini denominati \'rosaria\', ma al tempo dell'impero ne ritiravano, anche in quantità ingenti, i fi. dall'Egitto. Attualmente la Rosa viene coltivata in tutti i continenti in un numero di varietà che ascende a parecchie migliaia. La loro conoscenza costituisce una vera specialità, tanto che gli studiosi del gen. hanno meritato l'appellativo di \'rodologi\', mentre furono detti \'roseristi\', i grandi coltivatori di rose a scopo commerciale.<br />La coltivazione su larga scala della Rosa viene praticata non a solo scopo ornamentale, ma anciie per ricavare dai fi. un olio odorosissimo, usato come profumo. Quest'industria sembra provenire, come la coltura in genere della rosa, dalla Persia. La principale produttrice di \'essenza di rose\' è la Bulgaria. Coi pt. di diverse specie di Rosa, che contengono sostanze tanniche, si preparano astringenti, fra i quali il \'miele rosato\', contro il mal di gola. I fr. di alcune specie di rose selvatiche, cotti con zucchero, danno una marmellata assai gustosa.<br />Con riguardo al numero enorme delle var. coltivate, nel seguente prospetto non fu descritta alcuna rosa da giardino, ed anche delle specie selvatiche, pur esse numerose e non sempre con caratteristiche ben definite, vennero scelte soltanto, le più diffuse.<br />Nella seguente descrizione delle specie viene indicato col nome di fr ciò ch'è propriam. il ricettacolo ingrossato, ± vivacem. colorato e contenente i frutticini.",09c4d655998fd123851c06a042a30b80,,,,,,,,,,,
1629,"Rosa canina",Specie,"Diffusa nei boschi radi, in luoghi cespugliosi, nelle siepi, lungo le strade di campagna.<br /><br />Specie polimorfa",d0d11deca2a059f9284a192b1d4f34fd,,L.,Marzo,Agosto,0,1000,,"Rosa canina. Rosa di siepe",444,,
1628,"Rosa obtusifolia",Specie,"Diffusa nelle siepi e tra cespugli.",fee7457c46628c86e08e73a5cb278d05,631263,Desv.,Marzo,Agosto,1000,0,,,,,
1627,"Rosa montana",Specie,"Su pendii soleggiati rupestri o sassosi.",1d6d197a913f3c223d457e0c32c869c7,11160411,Chaix.,Maggio,Agosto,1000,1900,,,,,
1626,"Rosa glauca",Specie,"Freq. nella zona montana.",d8bed407872c900b9dfd3072ca067e0a,240473,Vill.,Maggio,Agosto,700,1000,,,,,
1625,"Rosa coriifolia",Specie,"Su pascoli cespugliosi, nelle siepi, su mucchi di pietre.",2ca2aeb53bcda25ef9dbbf7f0a5cd09c,51611420,Fries.,Marzo,Agosto,700,1900,,,,,
1624,"Rosa agrestis",Specie,"In luoghi cespugliosi, nelle siepi, sulle prode dei campi.",e689a06b77675c83dc72d78991b1a2de,631602,Savi,Marzo,Agosto,0,700,,,443,,
1623,"Rosa micrantha",Specie,"Su pendii sassoso-cespugliosi.",6d43ea3bd5ad3c1642a06113d3405612,631242,Sm.,Marzo,Maggio,0,1000,,,,,
1622,"Rosa elliptica",Specie,"Su pendii rocciosi e soleggiati, nelle siepi.",ea5085f9d56b15ec1fec08d960a9264d,16881321,Tausch.,Giugno,Agosto,0,1000,,,,,
1621,"Rosa eglanteria",Specie,"In luoghi sassoso-cespugliosi, nelle siepi.",1be533e484328c99d04575d939ade567,49905319,L.,Marzo,Agosto,0,1000,,,,"(= R. rubiginosa L.)",
1620,"Rosa tomentosa",Specie,"Freq. al margine dei boschi e in luoghi cespugliosi.",83ee0e201d2f2456f59d99991c0ffb79,632761,Smith,Giugno,Agosto,700,1900,,,,,
1619,"Rosa pomifera",Specie,"Diffusa sui monti fino a ca. 1500 m.",3e0b8b88f0886cf5804532f037067b09,52417361,"J. Herrm.",Giugno,Agosto,,,,,,,
1618,"Rosa gallica",Specie,"Nelle siepi e al margine dei campi nella zona della vite.<br /><br />Assomiglia alla <em>R. gallica</em> la <em>R. jundzillii</em> Bess., che ne differisce specialm. nelle stipole, le quali sui rami fioriferi sono più grandi e quasi ellittiche e su quelli non fioriferi bislunghe. Nella zona montana inf. di Termeno (Bolzano).",358891ee268fc9ba4a2794af7fc73472,635719,L.,Marzo,Maggio,,,,,,,
1616,"Rosa pendulina",Specie,"Freq. nella zona montana fino al limite della vegetazione arborea.",3f832668fbcb9469e0a942e426cddc06,229535,L.,Marzo,Agosto,,,,,442,,
1615,"Rosa spinosissima",Specie,"Freq. sui monti di Trento.e Rovereto e qui e lì nel circondario di Bolzano fino a ca. 1600 m.",f071d3fa6c5f4e0a332170ae9340bec1,242626,L.,Marzo,Maggio,,,,,441,,
