id,name,taxa_kind_id_name,description,col_id,eol_id,Autore,"Inizio fioritura","Fine fioritura","Limite altitudinale inferiore","Limite altitudinale superiore","Ciclo biologico","Nome Italiano",Progressivo,Sinonimi,Diffusione
106,"Sequoia gigantea",Specie,"Il gigante delle conifere che nella California supera i 100 m di altezza e può raggiungere alla base un diametro di circa 11m. frequentem. coltivato nei parchi.<br /><br />(nome californiano dell'albero).",f1ffa7152adbfa3fe6b491a2f0849d1e,,Buchholz.,,,,,,"Albero del Mammouth.",,,
105,Picea,Genere,"(nome dell'Abete rosso presso i Romani)",21ecc5d761cb3411a85ac7b8b32c807d,14029,"A. Dietr.",,,,,,,,,
119,"Picea excelsa",Specie,"È, col Larice, la conifera più diffusa e più abbondante dei nostri boschi; cresce in formazioni boscose in media tra 900 e 1900m.; in gruppi o individui ± isolati anche fino a 2300 m.<br />Dà un ottimo legno da costruzione e discreto anche da fuoco, nonché una corteccia ricca di tannino, che può essere impiegata nella concia delle pelli. La resina dà acquaragia e nerofumo.",d5884643b83cda8eae0eaa2908460bbc,49030266,Lk.,Marzo,Maggio,,,,"Picea, Abete rosso",29,,
118,"Picea pungens",Specie,,2a830efffffe00fea4cd57d619da500d,1033621,,,,,,,"Abete argenteo.",,,
117,"Picea alba",Specie,,ab734e527f6a4341f426a355a7b271b0,49047974,Lk.,,,,,,,,,
116,"Picea orientalis",Specie,"Specie ornamentale dell'Asia Minore e del Caucaso occid.",3b2fc1e591245ea56bc7dc6b5c6cd3eb,1033619,"Lk. et Carr.",,,,,,,,,
115,"Picea morinda",Specie,"Specie ornamentale dell'Himalaja e dell'Afganislan, dove raggiunge e supera gli 80 m.",3a8bdf8481399d8b15e4c71b3eadcb9b,49747524,,,,,,,,,,
104,"Pseudotsuga taxifolia",Specie,"P. con portamento simile a quello della Picea, ma con fg. lunghi; 2-3 cm., ad apice un po' ottuso; albero alto fino a 80 m., originario dell'America Sett. Frequentem. coltivata nei parchi e usata anche a scopo di rimboschimento. (Alpi or., Appennino sett. e con inizi anche nel Tr.).",2306f3d0303b70275a731b8ce4560fbb,49425618,Britt.,,,,,,"Falsa Tsuga",,,
103,"Cephalotaxus harringtonia",Specie,"P. per lo più con carattere di grosso arbusto cespuglioso o di alberello alto pochi m., con fg. lunghe 4-5 cm. e larghe fino a 3,5 mm.; seme completarti, circondato da un invoglio coriaceo-polposo che lo fa rassomigliare a una bacca ovoidale. Coltivato nei parchi, originario dell'Estremo Oriente.<br /><br />(dal gr. kefalè = capo e \'taxus\' = tasso per i fi. maschili in capolini).",,49911031,Koch.,Marzo,Maggio,,,,,,,
102,"Taxus baccata",Specie,"(nome usato per la p. già dai Romani; dal gr. taxis = fila; per la regolare disposizione delle fg.).<br /><br />Albero superante raram. i 12 m. di altezza (ma può giungere fino a 20 m.), a chioma diffusa, con corteccia rossastra, liscia, distaccantesi a placche; fg. lunghe in media ca. 2,5 cm. e larghe 2 mm. o poco più; seme contenuto in un piccolo calice rosso e polposo detto \'arillo\'; p. assai longeva e senza resina, ma velenosa in tutte le sue parti verdi. Non rara, ma in passato certam. assai più freq., in tutte le valli principali del Tr. e nel circondario di Bolzano, sparsa o a piccoli gruppi entro i boschi di altre conifere od anche di latifoglie, quasi soltanto su suolo calcareo, fino a un'altitudine di 1000 m..",f6748eac458790abb606d86551648486,1033691,L.,Febbraio,Aprile,,,,"Tasso, Nasso, Albero della morte",27,,
101,"Taxodium distichum",Specie,"Albero alto fino a 50 m., con pine sferoidali della grossezza di circa 2,5 cm.<br />Intorno al piede degli individui adulti, ma ad una certa distanza dal medesimo, spuntano dal terreno delle protuberanze coniche delle radici, alte fino ad 1 m., dette pneumatofori, che servono alla respirazione delle radici stesse, crescendo la p. su terreno umido o paludoso, povero di ossigeno.<br />Coltivato, originario degli Stati Uniti merid. Una decina di individui adulti sulla sponda del Lago di Toblino, nelle vicinanze del castello omonimo.<br /><br />(simile a taxus; dal gr. efdomai = somiglio).",97275f69e04b27da7ad7b09cd33eb345,1061709,Rich.,,,,,,,,,
100,Abies,Genere,"(nome dell'Abete bianco presso i Romani)",200f52638f6d098b26df65d3b26f0f09,13998,,,,,,,,,,
114,"Abies alba",Specie,"Specie spontanea, freq. fino a 1600 m.; non forma da solo boschi estesi; più spesso consociato alla Picea o al Faggio.<br /><br />Il legno dell'Abete, privo di resina (ch'è invece contenuta nella corteccia e nelle fg.), più bianco, più leggero e più tenero di quello della Picea, è apprezzato per la fabbricazione di scatolami, di fiammiferi e di casse di risonanza.",12dca9c49741815f82400bb7bff50553,1033070,Mill.,,,,,,"Abete bianco",,,
113,"Abies cephalonica",Specie,"Specie ornamentale originaria della Grecia.",2eefce687f3561d3546425d6ec108766,990960,Loud.,,,,,,"Abete greco",,,
112,"Abies concolor",Specie,"Albero ornamentale, alto fino a 50 m., originario dell'America nord-occid.",08170da2d7f48d353c1294f5f575ff63,1033078,Engelm.,,,,,,,,,
111,"Abies pinsapo",Specie,"P. ornamentale originaria dell'Andalusia.",22d41e56a0d4fa52758acabb64c63ab1,1061726,Boiss.,,,,,,,,,
99,Juniperus,Genere,"(nome usato già dai Romani).",f1ebd775ed3871157e8ddfe2f4785139,14001,L.,,,,,,,,,
138,"Juniperus virginiana",Specie,"Alberello od albero ornamentale, alto fino a 30 m., originario dell'America nord-or.<br /><br />Il suo legno profumato viene, tra il resto, impiegato nella fabbricazione delle matite di migliore qualità.",f222eb67741b9da2afcb3f4d2477b634,1061664,L.,,,,,,"Ginepro di Virginia.",,,
137,"Juniperus sabina",Specie,"Sabina. P. velenosa, crescente in luoghi dirupati e soleggiati; 4-7 e spesso coltivata nei parchi. Mancante nel Tr. merid., ricorre abbastanza freq. nell'alta Valle di Fassa e, pare del tutto sporadico, nel Tr. nord-occid. (Val di Sole, Val dì Genova). Diffuso in tutto l'A.A. tranne nel distretto di Bolzano.<br />Questa specie ospita un fungo (<em>Gymnosporangium sabinae</em>), le cui spore, qualora giungano, trasportate dal vento, sulle fg. del Pero, vi producono una grave malattia, che si manifesta sotto forma di macchie di color rosso vivo sulla pagina sup. e di escrescenze coniche su quella inf. delle stesse.",afe2abc24227f697f4bab1bf81217690,1061665,L.,,,,,,Sabina,,,
136,"Juniperus communis",Specie,"C. in luoghi aridi, incolti e boschivi, dal piano fino a ca. 2500 m. Nell'orizzonte alpino si presenta nella ssp. nana, di piccole dimensioni, con f. sdraiato e fg. non più lunghe di 8 mm ; in verticilli tra loro assai raziocinati.<br /><br />Il legno di Ginepro è rosso e odoroso, s'impiega per suffumigi contro i dolori reumatici e per lavori d'intaglio; le \'bacche\' sono assai aromatiche, servono per conferire un sapore piccante alle carni in salsa e insaccate e per la fabbricazione di un liquore (Gineprata).",cc57b595ba9edddecdb4d9d15cee6a31,1061674,L.,,,,,,Ginepro,34,,
98,Cedrus,Genere,"(dal gr. Kedros, nome di una specie di Ginepro).",b2ab2e8a73392c0fcf6dae87cad1e752,34221,Lk.,,,,,,,,,
122,"Cedrus deodara",Specie,"Specie originaria dcll'Himalaja occident. e frequentissimam coltivata; A.<br />Sono frequenti anche forme di transizione ed ibridi tra le due ultime specie, per cui l'identificazione riesce sovente difficile.",e4864e024dca4e1ec93d2f2ac8588ee7,1033603,Land.,Settembre,Novembre,,,,,,,
121,"Cedrus libani",Specie,"Albero ornamentale dell'Asia Minore.",22322de16f610a1af8c1d5cb5fcd60e5,1061705,Link.,,,,,,"Cedro del Libano",,,
120,"Cedrus atlantica",Specie,"Sovente coltivato nei parchi, anche in una var. bianco-azzurrognola (var. argentea) e usato pure per rimboschimenti; originario dei monti dell'Algeria e del Marocco.",3db32f4830388ed8a7d0b2eeb6a43616,1033602,Manetti.,,,,,,,,,
97,"Larix decidua",Specie,"Albero alto fino a 50 m., con chioma rada e corteccia grigia, spessa, profondam. solcata. C. da poche centinaia di m. ad oltre 2000 m.<br />Forma nel piano montano da solo (specialm. nell'A.A.) o consociato alla <em>Picea</em> e in minor misura coll'Abete, col Pino o col Cembro, estese foreste.<br />Ha legno rossiccio, duro, elastico e di lunga durata e pertanto assai adatto per costruzioni che rimangono esposte alle intemperie, per bottami, condutture d'acqua ecc. Dalla distillazione della sua resina si ricava la trementina di Venezia (inalazioni, empiastri).",0b07b8f1ad270860cefcce866e3cf257,1061656,Mill.,,,,,,,30,,
96,Pinus,Genere,"(nome usato già dai Romani, forse dal celtico \'pen\' = testa, per la forma della chioma).",5802b2ad2dad3a3bb507f5838a16833e,14031,L.,,,,,,,,,
131,"Pinus excelsa",Specie,"Specie ornamentale originaria dell'Himalaja.",fdc1a43bc075b8ff90a526831aa3b28b,49034583,Wall.,Marzo,Maggio,,,,,,,
130,"Pinus strobus",Specie,"Specie ornamentale originaria dell'America sett.",e667fd18f2135dae23995da4f08a6a9b,1061748,L.,Marzo,Maggio,,,,"Pino di Weymouth",,,
129,"Pinus cembra",Specie,"Cresce fra i 1400-2300 m. prevalentem. su terreno non calcareo, frammisto ad altre conifere, più di rado formante da solo dei boschi di assai modesta estensione.<br />Questa bellissima specie, divenuta nello scorso secolo sempre meno frequente in conseguenza dei tagli eccessivi, essendo il suo legno assai pregiato come materiale da intaglio, per mobili e per il rivestimento delle pareti di stanze in casa di montagna, ma anche per i danni cagionati alle giovani piante dalle capre pascolanti e da animali ghiotti dei suoi semi, è al presente in vigorosa ripresa grazie a generosi impianti effettuati negli ultimi decenni per cura degli uffici forestali.",df9fcd9ffbac49ffa564258dea9aa8a4,1033596,L.,,,,,,Cembro,33,,
128,"Pinus sabiniana",Specie,"Specie ornamentale originaria della California.",edb7dd522031566bb364683385c539e0,1033632,Dougl.,Marzo,Maggio,,,,,,,
127,"Pinus pinea",Specie,"Specie mediterranea coltivata abbastanza frequenterà a scopo ornamentale, nelle parti più calde della reg..",8890606ea41449954a42daea76207de2,,L.,Marzo,Maggio,,,,"Pino domestico, Pino da pinoli",,,
126,"Pinus nigra",Specie,"Già da lungo tempo coltivato nei parchi, è stato largam. diffuso negli ultimi decenni lungo gli stradali, sia con funzione ornamentale che di difesa o di sostegno dei loro margini, ma fu e viene tuttora pure abbondantem. usato per rimboschimenti di località aride, sassoso-rupestri. Specie spontanea nella Carnia e nelle Alpi Giulie.",e5fbccedb0f6d3be1755f9698896fd32,,Arn.,Marzo,Maggio,0,1500,,"Pino nero",,,
125,"Pinus halepensis",Specie,"Specie mediterranea, da noi ornamentale.",b9d150766b64f6dfa090be5b34f384eb,,Mill.,,,,,,"Pino d'Aleppo",,,
124,"Pinus mugo",Specie,"C. sui monti calcarei e dolomitici, su pendii di frana detritici e rupestri.<br />Cresce non di rado in formazioni chiuse, impenetrabili, entro le quali gli animali pascolanti e anche l'uomo facilm. si smarriscono, ma che giovano assai nell'inverno a trattenere la neve, impedendo la formazione di valanghe e sempre a trattenere e a rassodare i materiali incoerenti accumulatisi anche su ampi Eratti dell'alta montagna.<br />Il legno del Mugo è assai clastico e non si spezza sotto il peso delia neve; s'impiega per suole di legno (galmerc, cospi) e zoccoli, per stanghe da slitta, per cerchiare bottami, per fare carbone. Il legno delle vecchie radici, come quello, anche se non più sano, ma resinoso, dei rami, per fiaccole dette \'tie\' (dal lat. taeda = fiaccola).",12d760a3c371656dfbfaaec669363927,1061737,Turra,Marzo,Agosto,1000,3000,,Mugo,32,,
123,"Pinus silvestris",Specie,"C. al piano e sui monti, specialm su terreni aridi e soleggiati; nel piano basale e nell'orizzonte montano inf. anche in pinete pure; in quello montano sup. per lo più frammisto ad altre conifere.<br />Una varietà, la cui diffusione nella reg, sembra rivelarsi sup. a quanto si supponeva, è la vax. eugadineiisis Heer che si distingue per le gemme invernali resinose (non tali nella forma tìpica), le fg. non più lunghe di 4 cm., rigide e grosse; pine con squame ad umbone (parte rilevata del dorso delle stesse) giallastro, lucente, marginato di nero. Rinvenuta in diverse stazioni dell'A.A. [ sullo Sciliar, nell'Alta Val di. Funes, in Val Antermoia, in Val di Camin, nelle Alpi Sarentine, sul Corno del Renan; sopra S. Genesio e Villandro (Gams) e sopra Maranza (Handel*Mazzetti)j .<br />Il legno di Pino ha, come materiale da costruzione e da fuoco, minor valore di quello degli abati e del larice, però fornisce carbone ed è ricco di resina, dalla quale si ricava .la trementina comune, il catrame vegetale per calafatare le imbarcazioni, la pece nera e la colofonia. Dalla combustione di ceppi particolarm. resinosi e di cascami di resina si ottiene il nerofumo vegetale.",,49030264,L.,Marzo,Maggio,0,1900,,"Pino di Scozia",31,,
94,"Ephedra distachya",Specie,"Cresce a Trento sul fianco nord-orientale del Doss Trento; Nell'A.A. scoperta verso la metà del secolo scorso presso Silandro e successivam. ritenuta scomparsa, fu pochi anni or sono riscoperta in numerosi individui nella stessa località dal Prof. H. Gams (Innsbruck), mentre recentissime, infruttuose ricerche fanno ritenere del tutto estinto il piccolo insediamento che pare sia già esistito a Castel Firmiano.<br />Unica specie spontanea nella reg. della Classe: <em>GNETINAE</em> al presente rappresentata da 3 sole famiglie; una delle quali è la Fam. <em>EPHEDRACEAE</em>, cui anche la nostra specie appartiene.",dd24f20359442d1b7e12ed31d7576191,1156346,L.,,,,,,,,,
93,"Ginkgo biloba",Specie,"Frequenterà coltivato nei parchi. Originario della Cina, dove pure è noto soltanto in coltura.<br /><br />La specie è l'unica superstite della Classe. <em>GINKGOINAE</em>. (Fam. <em>GINKGOACEAE</em>), estintasi, a quanto pare, già nell'epoca secondaria.",b0109d3f39b48e77fe739645f3d9d8fa,1156278,L.,,,,,,,,,
